Timestamp,Air Temperature (IW),Relative Humidity (IW),Soil Temperature (IW),Soil Moisture (IW),Berry Temperature
2023-08-02 08:15:00,22.18,0.475933333333333,21.1,0.26259058,20.3886666666667
2023-08-02 08:30:00,22.4,0.461133333333333,21.1,0.26233198,20.736
2023-08-02 08:45:00,22.6533333333333,0.449066666666667,21.1466666666667,0.26196994,21.1222222222222
2023-08-02 09:00:00,23,0.434466666666667,21.2,0.26145274,21.7511111111111
2023-08-02 09:15:00,23.5866666666667,0.431,21.22,0.26090968,22.9062222222222
2023-08-02 09:30:00,23.8466666666667,0.410533333333333,21.3333333333333,0.26049592,24.0657777777778
2023-08-02 09:45:00,24.54,0.4006,21.4866666666667,0.26003044,25.1782222222222
2023-08-02 10:00:00,25.1533333333333,0.392333333333333,21.7,0.2595391,26.1928888888889
2023-08-02 10:15:00,25.7,0.391133333333333,21.9533333333333,0.25899604,27.1575555555556
2023-08-02 10:30:00,26.2666666666667,0.377333333333333,22.2333333333333,0.2583754,27.9291111111111
2023-08-02 10:45:00,27.1333333333333,0.366266666666667,22.5333333333333,0.25744444,28.92
2023-08-02 11:00:00,27.5666666666667,0.3268,22.8466666666667,0.25674622,29.734
2023-08-02 11:15:00,27.9666666666667,0.331266666666667,23.1733333333333,0.25599628,30.3313333333333
2023-08-02 11:30:00,28.52,0.326666666666667,23.5,0.25532392,30.9028888888889
2023-08-02 11:45:00,28.8266666666667,0.311866666666667,23.8333333333333,0.25441882,31.0673333333333
2023-08-02 12:00:00,29.1933333333333,0.3,24.16,0.25366888,31.278
2023-08-02 12:15:00,29.7866666666667,0.268533333333333,24.48,0.25266034,31.7277777777778
2023-08-02 12:30:00,29.76,0.268466666666667,24.7933333333333,0.25180696,31.6904444444444
2023-08-02 12:45:00,30.54,0.2766,25.0133333333333,0.2510053,31.7262222222222
2023-08-02 13:00:00,31.0533333333333,0.2402,25.12,0.25020364,31.5384444444444
2023-08-02 13:15:00,31.42,0.212333333333333,25.2,0.24940198,31.2628888888889
2023-08-02 13:30:00,31.8733333333333,0.209533333333333,25.1266666666667,0.2485486,32.536
2023-08-02 13:45:00,32.3933333333333,0.1828,25.1,0.24761764,34.1066666666667
2023-08-02 14:00:00,32.5933333333333,0.1842,25,0.24676426,35.62
2023-08-02 14:15:00,33.2933333333333,0.174933333333333,24.9466666666667,0.24601432,36.298
2023-08-02 14:30:00,33.5133333333333,0.185266666666667,24.9133333333333,0.2453161,36.8622222222222
2023-08-02 14:45:00,33.52,0.1864,25.02,0.24443686,37.5986666666667
2023-08-02 15:00:00,33.9466666666667,0.183266666666667,25.1533333333333,0.24348004,38
2023-08-02 15:15:00,34.54,0.180266666666667,25.3666666666667,0.2427301,37.9068888888889
2023-08-02 15:30:00,34.2933333333333,0.1798,25.5933333333333,0.24172156,38.3157777777778
2023-08-02 15:45:00,34.6933333333333,0.1796,25.84,0.24084232,39.0133333333333
2023-08-02 16:00:00,34.5933333333333,0.183733333333333,26.0866666666667,0.23985964,39.6615555555556
2023-08-02 16:15:00,35.08,0.200466666666667,26.3133333333333,0.23908384,41.3602222222222
2023-08-02 16:30:00,36.28,0.201,26.5266666666667,0.23817874,40.9046666666667
2023-08-02 16:45:00,34.92,0.237866666666667,26.74,0.23737708,41.3542222222222
2023-08-02 17:00:00,34.94,0.2374,26.9333333333333,0.23657542,41.5022222222222
2023-08-02 17:15:00,37.22,0.2322,27.1066666666667,0.23577376,40.6197777777778
2023-08-02 17:30:00,38.94,0.2346,27.2333333333333,0.23481694,38.9711111111111
2023-08-02 17:45:00,38.72,0.282466666666667,27.3,0.23414458,37.6646666666667
2023-08-02 18:00:00,38.8666666666667,0.2828,27.3,0.2332912,37.0211111111111
2023-08-02 18:15:00,38.1133333333333,0.283266666666667,27.3,0.23267056,36.4488888888889
2023-08-02 18:30:00,38.0933333333333,0.295866666666667,27.3,0.23194648,35.688
2023-08-02 18:45:00,37.8866666666667,0.355333333333333,27.2666666666667,0.23124826,33.9991111111111
2023-08-02 19:00:00,37.02,0.436133333333333,27.2,0.23080864,33.744
2023-08-02 19:15:00,33.94,0.513066666666667,27.12,0.23029144,31.0357777777778
2023-08-02 19:30:00,31.58,0.538466666666667,27.06,0.2298001,28.3751111111111
2023-08-02 19:45:00,28.78,0.538333333333333,26.9866666666667,0.2295415,26.3306666666667
2023-08-02 20:00:00,25.4,0.598533333333333,26.8933333333333,0.22920532,24.422
2023-08-02 20:15:00,22.6466666666667,0.548866666666667,26.78,0.22894672,23.5008888888889
2023-08-02 20:30:00,21.1,0.484466666666667,26.66,0.22858468,22.6422222222222
2023-08-02 20:45:00,21.34,0.3598,26.5266666666667,0.22819678,22.7408888888889
2023-08-02 21:00:00,25.2266666666667,0.285933333333333,26.36,0.22791232,24.5344444444444
2023-08-02 21:15:00,25.7466666666667,0.2776,26.1733333333333,0.22770544,24.6297777777778
2023-08-02 21:30:00,26.1066666666667,0.2718,25.9733333333333,0.22742098,24.9442222222222
2023-08-02 21:45:00,25.7866666666667,0.279333333333333,25.78,0.2272141,24.7813333333333
2023-08-02 22:00:00,25.4533333333333,0.285266666666667,25.5933333333333,0.2270848,24.5617777777778
2023-08-02 22:15:00,25.1133333333333,0.308533333333333,25.42,0.2269555,23.9035555555556
2023-08-02 22:30:00,23.0466666666667,0.3778,25.2533333333333,0.22664518,22.3653333333333
