Timestamp,Air Temperature (OW),Relative Humidity (OW),Solar Radiation (OW),Wind Speed (OW),Berry Temperature
2025-07-20 17:15:00,26.667,30.7,359,2.7,28.58
2025-07-20 17:30:00,25.944,33.4,225,1.7,30.21
2025-07-20 17:45:00,26.222,33.1,329,1.6,29.945
2025-07-20 18:00:00,25.722,33.9,111,1.2,27.1
2025-07-20 18:15:00,25.611,33,113,0.6,26.555
2025-07-20 18:30:00,24.778,40,81,0.9,25.3725
2025-07-20 18:45:00,23.278,52.5,52,1.4,24.19
2025-07-20 19:00:00,22.667,54.5,44,2.2,24.065
2025-07-20 19:15:00,23.111,46.2,45,1.1,23.94
2025-07-20 19:30:00,22.556,43.8,37,1.8,23.13
2025-07-20 19:45:00,21.167,52.2,42,1.7,22.1
2025-07-20 20:00:00,20.944,51.7,34,1.9,21.99
2025-07-20 20:15:00,20.556,54.6,22,2.1,21.4
2025-07-20 20:30:00,20.5,51.9,12,2.4,20.57
2025-07-20 20:45:00,20.111,52.9,3,2.5,20.57
2025-07-20 21:00:00,19.944,51.6,0,2.6,19.66
2025-07-20 21:15:00,20.056,48.5,0,2.8,19.045
2025-07-20 21:30:00,19.667,50,0,1.9,18.94
2025-07-20 21:45:00,19.667,47.5,0,2.2,18.94
2025-07-20 22:00:00,20,45.5,0,3.8,17.79
2025-07-20 22:15:00,19.778,49,0,5.2,18.34
2025-07-20 22:30:00,20.556,45.5,0,6.1,19.23
2025-07-20 22:45:00,20.278,46.8,0,3.9,19.11
2025-07-20 23:00:00,20,48.7,0,2.5,18.84
2025-07-20 23:15:00,19.5,51.3,0,3.4,18.57
2025-07-20 23:30:00,19.5,51,0,4,18.05
2025-07-20 23:45:00,19,53.7,0,3.2,18.235
2025-07-21 00:00:00,19,53.5,0,2.75,18.0675
2025-07-21 00:15:00,19,53.3,0,2.3,17.9
2025-07-21 00:30:00,18.889,55,0,3.1,17.81
2025-07-21 00:45:00,18.333,58.1,0,2.4,17.08
2025-07-21 01:00:00,17.722,62.4,0,2.8,16.95
2025-07-21 01:15:00,18.278,58.4,0,4.1,17.19
2025-07-21 01:30:00,18.889,54,0,3.5,17.59
2025-07-21 01:45:00,18.444,56.1,0,3,17.29
2025-07-21 02:00:00,18.278,57.3,0,1.4,17
2025-07-21 02:15:00,18.167,58.5,0,2.1,16.62
2025-07-21 02:30:00,17.667,61.9,0,1.1,16.62
2025-07-21 02:45:00,17.5,62.6,0,2.5,16.7
2025-07-21 03:00:00,17.722,60.5,0,2.1,16.62
2025-07-21 03:15:00,17.333,63.8,0,2.7,16.545
2025-07-21 03:30:00,17.278,63.2,0,2.6,16.3625
2025-07-21 03:45:00,17,63.6,0,2.3,16.18
2025-07-21 04:00:00,16.944,64.5,0,2.5,16.1766666666667
2025-07-21 04:15:00,17.056,64.8,0,2.5,16.1733333333333
2025-07-21 04:30:00,16.667,67.7,0,2.4,16.17
2025-07-21 04:45:00,16.333,69,0,2.1,15.515
2025-07-21 05:00:00,16.333,68.4,0,2.9,14.86
2025-07-21 05:15:00,16.278,68,0,3.6,15.105
2025-07-21 05:30:00,16.278,66.3,1,4.4,15.1025
2025-07-21 05:45:00,16.389,64.5,4,4.8,15.1
2025-07-21 06:00:00,16.722,63.1,10,4,15.305
2025-07-21 06:15:00,16.722,64,14,3.5,15.51
2025-07-21 06:30:00,16.167,70.5,19,3.4,15.8
2025-07-21 06:45:00,16,74.4,27,2.7,16.08
2025-07-21 07:00:00,16.444,74,102,3.1,17.38
2025-07-21 07:15:00,17.389,73.4,176,2.5,18.21
2025-07-21 07:30:00,17.667,72.4,124,1.6,19.46
2025-07-21 07:45:00,18,70.4,152,1.8,19.95
2025-07-21 08:00:00,18.611,67.5,169,1.5,20.51
2025-07-21 08:15:00,19.389,66.4,354,2,20.84
2025-07-21 08:30:00,20.444,63.8,359,1.9,24.49
2025-07-21 08:45:00,20.111,63.2,170,2,22.61
2025-07-21 09:00:00,19.833,64.6,185,2.4,22.55
2025-07-21 09:15:00,19.778,64.6,225,1.9,23.12
2025-07-21 09:30:00,20.167,64,299,1.9,24.12
2025-07-21 09:45:00,20.889,59.9,305,1.4,23.69
2025-07-21 10:00:00,21.389,58.7,250,1.8,23.675
2025-07-21 10:15:00,21.556,57.8,209,2.5,23.66
2025-07-21 10:30:00,21.722,57.8,197,2.8,23.91
2025-07-21 10:45:00,21.889,57.3,199,3.7,23.82
2025-07-21 11:00:00,21.889,55.3,213,4.9,23.91
2025-07-21 11:15:00,21.889,51.5,229,6.2,23.58
2025-07-21 11:30:00,22.056,49,249,5.8,23.6975
2025-07-21 11:45:00,21.944,49.1,223,6.1,23.815
2025-07-21 12:00:00,21.944,49.5,241,6.1,23.89875
2025-07-21 12:15:00,21.889,50.6,259,6.2,23.9825
2025-07-21 12:30:00,21.833,50.1,276,8,24.06625
2025-07-21 12:45:00,21.778,51.7,292,7.9,24.15
2025-07-21 13:00:00,21.667,52.5,261,7.7,23.7075
2025-07-21 13:15:00,21.556,53.6,254,8.1,23.265
2025-07-21 13:30:00,21.5,54.8,242,7.2,23.44
2025-07-21 13:45:00,21,60.4,272,7.2,23.59
2025-07-21 14:00:00,21.111,60.7,322,7.6,23.27
2025-07-21 14:15:00,20.5,65,371,7.3,24.95
2025-07-21 14:30:00,20.944,63.2,384,7.1,24.56
2025-07-21 14:45:00,21.056,61.3,304,7,24.34
2025-07-21 15:00:00,21.611,57.7,361,6.4,25.24
2025-07-21 15:15:00,22.5,55.6,540,6.1,26.12
2025-07-21 15:30:00,23.889,52.4,772,5.7,29.93
2025-07-21 15:45:00,24.389,49.5,721,4.5,31.94
2025-07-21 16:00:00,24.889,50,678,5,30.55
2025-07-21 16:15:00,24.944,53.2,654,5.7,32.005
2025-07-21 16:30:00,25.167,49.9,608,5.9,32.305
2025-07-21 16:45:00,25.389,47,534,6.3,32.605
2025-07-21 17:00:00,25.667,44.9,545,5.9,32.79
2025-07-21 17:15:00,25.778,45.3,539,5.9,32.81
2025-07-21 17:30:00,24.722,47.5,213,5.5,30.9566666666667
2025-07-21 17:45:00,24.333,47.4,188,4.8,29.1033333333333
2025-07-21 18:00:00,24.5,47.4,210,4.7,27.25
2025-07-21 18:15:00,24.444,47.6,194,4.9,27.92
2025-07-21 18:30:00,24.611,47.6,209,4.8,26.95
2025-07-21 18:45:00,24.222,48.7,108,3.6,25.98
2025-07-21 19:00:00,24,47.7,100,1.9,25.27
2025-07-21 19:15:00,23.722,50.8,79,1.7,24.56
2025-07-21 19:30:00,23.167,53.9,39,1.6,23.85
2025-07-21 19:45:00,22.333,58.5,29,0.6,21.62
2025-07-21 20:00:00,20.556,67.3,28,2,21.23
2025-07-21 20:15:00,20.333,66.5,16,2.7,21.04
2025-07-21 20:30:00,19.444,67.9,9,3.6,20.19
2025-07-21 20:45:00,19.111,65.3,4,3.1,20.06
2025-07-21 21:00:00,18.556,65.2,1,3.4,18.7
2025-07-21 21:15:00,18.111,65.6,0,3.4,18.03
2025-07-21 21:30:00,18.333,62.2,0,4,17.23
2025-07-21 21:45:00,18.333,60.9,0,3.5,17.72
2025-07-21 22:00:00,19.278,58.4,0,5.6,17.7433333333333
2025-07-21 22:15:00,18.778,61.5,0,5.4,17.7666666666667
2025-07-21 22:30:00,18.667,62.6,0,5.3,17.79
2025-07-21 22:45:00,18.389,63.9,0,5.4,17.425
2025-07-21 23:00:00,17.611,66.9,0,3.9,17.13
2025-07-21 23:15:00,17.778,66.7,0,3.8,17.115
2025-07-21 23:30:00,17.722,67.5,0,3.9,17.065
2025-07-21 23:45:00,18.056,66.7,0,4.1,17.015
2025-07-22 00:00:00,17.694,68.15,0,3.6,16.85
2025-07-22 00:15:00,17.333,69.6,0,3.1,16.67
2025-07-22 00:30:00,16.611,71.5,0,2,15.05
2025-07-22 00:45:00,16.333,72.1,0,3.2,15.27
2025-07-22 01:00:00,16.833,70.2,0,3.8,14.64
2025-07-22 01:15:00,16,73.9,0,2.6,14.01
2025-07-22 01:30:00,15.333,76.3,0,2.8,13.36
2025-07-22 01:45:00,14.778,77.6,0,3.7,13.335
2025-07-22 02:00:00,14.889,76.9,0,3.8,13.31
2025-07-22 02:15:00,15.389,74.9,0,3.7,13.24
2025-07-22 02:30:00,15.389,75.1,0,4.1,13.45
2025-07-22 02:45:00,15.167,76.4,0,2.9,13.345
2025-07-22 03:00:00,14.944,77.2,0,3.2,13.17
2025-07-22 03:15:00,14.611,78.2,0,3,12.98
2025-07-22 03:30:00,14.111,79.8,0,2.7,12.565
2025-07-22 03:45:00,13.944,80.4,0,1.7,12.15
2025-07-22 04:00:00,13.167,83.3,0,1.1,11.87
2025-07-22 04:15:00,12.778,84.3,0,1.7,11.555
2025-07-22 04:30:00,12.611,84.7,0,1.3,11.64
2025-07-22 04:45:00,12.444,85.4,0,1.5,11.1
2025-07-22 05:00:00,12.5,85.9,0,2,11.27
2025-07-22 05:15:00,13.278,83.1,0,2.7,11.555
2025-07-22 05:30:00,13.667,82.8,2,3.2,11.84
2025-07-22 05:45:00,13.5,84.8,8,2.8,11.85
2025-07-22 06:00:00,13.833,83.2,21,3.3,12.35875
2025-07-22 06:15:00,14.722,81.2,45,2.6,12.8675
2025-07-22 06:30:00,15.111,81.9,66,2,13.37625
2025-07-22 06:45:00,15.389,83,68,1.7,13.885
2025-07-22 07:00:00,16.111,81.4,107,0.9,15.7375
2025-07-22 07:15:00,17.611,77.5,168,1.2,17.59
2025-07-22 07:30:00,18.444,74.6,192,1.8,18.13
2025-07-22 07:45:00,18.333,74.1,133,2.4,18.755
2025-07-22 08:00:00,18.944,73,251,2.3,20.48
2025-07-22 08:15:00,19.444,73.1,325,2.5,21.33
2025-07-22 08:30:00,20.111,71.1,361,2.9,22.895
2025-07-22 08:45:00,21.222,66,405,2.6,24.46
2025-07-22 09:00:00,22.111,62.9,441,2.6,25.46
2025-07-22 09:15:00,22.556,62,438,3,26.55
2025-07-22 09:30:00,23.444,58.4,457,2.3,27.51
2025-07-22 09:45:00,23.389,59.1,540,2.8,28.35
2025-07-22 10:00:00,24,56,577,3.1,29.05
2025-07-22 10:15:00,24.444,54.5,609,3.2,29.965
2025-07-22 10:30:00,24.389,54.4,639,4.2,31.16
2025-07-22 10:45:00,24.667,53,666,2.8,31.495
2025-07-22 11:00:00,25.278,51.3,691,3.8,31.3
2025-07-22 11:15:00,25.556,50.3,715,3.2,32.105
2025-07-22 11:30:00,25.833,50.5,738,4.2,32.6
2025-07-22 11:45:00,26,50,756,3,32.38
2025-07-22 12:00:00,26.278,49,770,3.4,33.2
2025-07-22 12:15:00,26.5,47.5,786,3.4,33.715
2025-07-22 12:30:00,26.778,47.7,793,3,34.1525
2025-07-22 12:45:00,26.833,47.6,795,4.1,34.59
2025-07-22 13:00:00,27,46.4,723,3,34.94
2025-07-22 13:15:00,27.611,44.4,780,4.3,35.16
2025-07-22 13:30:00,27.5,44.8,809,3.9,35.99
2025-07-22 13:45:00,27.833,42.9,783,2.8,35.885
2025-07-22 14:00:00,28.389,41.8,744,4.2,36.61
2025-07-22 14:15:00,28.333,42,680,2.6,35.7
2025-07-22 14:30:00,28.722,41.1,662,4.3,35.875
2025-07-22 14:45:00,29.111,40,702,4.5,36.05
2025-07-22 15:00:00,29.222,40.2,710,4.1,36.33
2025-07-22 15:15:00,29.222,39.9,715,4.5,36.83
2025-07-22 15:30:00,29,39.9,699,3.8,36.255
2025-07-22 15:45:00,29.556,36.3,685,3.1,35.68
2025-07-22 16:00:00,29.611,37,669,4.2,36.49
2025-07-22 16:15:00,29.778,36.1,645,3.9,37.3
2025-07-22 16:30:00,30.111,36.1,580,3.5,35.2991666666667
2025-07-22 16:45:00,29.889,36.3,559,3.4,37.396
2025-07-22 17:00:00,29.889,37.3,512,3.3,37.045
2025-07-22 17:15:00,30.167,35.8,474,2.3,36.3911111111111
2025-07-22 17:30:00,30.111,35.5,435,3.2,36.57
2025-07-22 17:45:00,29.611,36.1,391,2.6,36.5116666666667
2025-07-22 18:00:00,29.667,37,347,2.1,36.6955555555555
2025-07-22 18:15:00,29.667,36.7,262,2.2,35.97
2025-07-22 18:30:00,29.444,37.8,263,1.7,32.2744444444444
2025-07-22 18:45:00,28.889,39,94,2.2,28.9180555555556
2025-07-22 19:00:00,27.278,44.3,42,1.4,26.7138888888889
2025-07-22 19:15:00,25.611,48.4,27,2.6,25.4908333333333
2025-07-22 19:30:00,24.778,49.8,22,2.3,24.6488888888889
2025-07-22 19:45:00,23.944,53.3,26,2,24.5041666666667
2025-07-22 20:00:00,24,55.5,54,1.7,24.9316666666667
2025-07-22 20:15:00,23.889,56.3,42,1.2,24.53
2025-07-22 20:30:00,23,59.1,21,1.4,22.7852777777778
2025-07-22 20:45:00,22.278,60.2,6,2.3,21.1716666666667
2025-07-22 21:00:00,22.111,58.2,1,2.5,20.3666666666667
2025-07-22 21:15:00,20.778,62,0,2.3,19.422
2025-07-22 21:30:00,20.056,63.3,0,3.4,19.29
2025-07-22 21:45:00,21.167,56.2,0,4.2,19.5922222222222
2025-07-22 22:00:00,20.778,57.4,0,3.6,19.6311111111111
2025-07-22 22:15:00,20.667,57,0,4.2,19.42
2025-07-22 22:30:00,20.278,58.4,0,3.5,19.2677777777778
2025-07-22 22:45:00,19.944,59.2,0,3.3,18.7508333333333
2025-07-22 23:00:00,19.944,59.1,0,3.7,18.5527777777778
2025-07-22 23:15:00,20.5,55.6,0,3.7,18.3315555555556
2025-07-22 23:30:00,19.056,61.3,0,2.3,17.7422222222222
2025-07-22 23:45:00,18.111,64.7,0,2.2,17.5327777777778
2025-07-23 00:00:00,17.861,66.25,0,2.2,17.2766666666667
2025-07-23 00:15:00,17.611,67.8,0,2.2,16.8338888888889
2025-07-23 00:30:00,17.889,65.7,0,1.1,16.3941666666667
2025-07-23 00:45:00,18.222,63.1,0,3.3,16.5985555555556
2025-07-23 01:00:00,18.667,61.3,0,3.1,16.3241666666667
2025-07-23 01:15:00,18.889,61.3,0,3.7,15.9288888888889
2025-07-23 01:30:00,17.556,67.1,0,2.4,15.3825
2025-07-23 01:45:00,17.056,68.2,0,2.1,14.998
2025-07-23 02:00:00,17,67,0,2.6,15.4344444444444
2025-07-23 02:15:00,17.444,65,0,4.4,15.6565
2025-07-23 02:30:00,17.667,65,0,4.7,15.5533333333333
2025-07-23 02:45:00,17.833,64.6,0,4.5,15.4298888888889
2025-07-23 03:00:00,17.667,65,0,4.2,15.5333333333333
2025-07-23 03:15:00,17.5,65.4,0,4.3,15.0091666666667
2025-07-23 03:30:00,16.778,68.6,0,2.6,14.6627777777778
2025-07-23 03:45:00,15.278,74.3,0,1.5,13.6917222222222
2025-07-23 04:00:00,14.389,77.5,0,2,13.4655555555556
2025-07-23 04:15:00,13.889,79,0,2.1,13.5405
2025-07-23 04:30:00,13.611,80.2,0,2.1,13.0033333333333
2025-07-23 04:45:00,13.778,79.7,0,2.5,12.58
2025-07-23 05:00:00,13.611,81.3,0,2.1,12.5042777777778
2025-07-23 05:15:00,13.833,79.3,0,1.7,12.3375
2025-07-23 05:30:00,13.722,79.6,2,1.4,12.1666666666667
2025-07-23 05:45:00,13.278,81.9,7,1.2,12.2315
2025-07-23 06:00:00,13.333,82,22,1.9,12.4316666666667
2025-07-23 06:15:00,13.889,81,39,1.1,13.0616111111111
2025-07-23 06:30:00,14.833,80.4,70,1.7,13.8673333333333
2025-07-23 06:45:00,15.889,80.4,100,1.5,14.7061111111111
2025-07-23 07:00:00,17.333,79,131,1,15.8707222222222
2025-07-23 07:15:00,19.056,71,167,1.6,18.0286111111111
2025-07-23 07:30:00,19.889,65.9,200,2.4,19.8183333333333
2025-07-23 07:45:00,20.5,65.7,215,2.7,21.0030555555556
2025-07-23 08:00:00,20.889,65.8,266,2.7,22.1183333333333
2025-07-23 08:15:00,21.444,64,322,2.8,23.3391666666667
2025-07-23 08:30:00,22,61.2,362,3.2,24.3466666666667
2025-07-23 08:45:00,22.5,57.2,402,3.7,25.5533333333333
2025-07-23 09:00:00,22.778,55.7,441,3.8,26.5691666666667
2025-07-23 09:15:00,23.333,54.7,439,3.4,27.68
2025-07-23 09:30:00,24.056,52.9,469,3.6,28.8386111111111
2025-07-23 09:45:00,24.778,48.6,552,3.8,29.7233333333333
2025-07-23 10:00:00,25.556,45.7,586,3.8,31.1188888888889
2025-07-23 10:15:00,26.111,45.2,620,3.2,31.6005555555556
2025-07-23 10:30:00,26.778,42.6,651,3.8,32.288
2025-07-23 10:45:00,27.167,40.8,679,3.6,32.5901111111111
2025-07-23 11:00:00,27.722,39.2,703,4,33.9219444444444
2025-07-23 11:15:00,28.056,39.5,726,2.9,34.3564444444444
2025-07-23 11:30:00,28.444,40.1,746,3.4,35.0805
2025-07-23 11:45:00,28.833,37.2,764,3.3,35.5925
2025-07-23 12:00:00,29.389,36.9,779,3,36.2997777777778
2025-07-23 12:15:00,30,34.8,791,2.6,36.6813333333333
2025-07-23 12:30:00,30.167,34.9,800,2.6,37.138
2025-07-23 12:45:00,30.278,33.3,799,4.1,37.5461666666667
2025-07-23 13:00:00,30.5,33.1,718,3.1,37.3741666666667
2025-07-23 13:15:00,30.833,33.4,781,2.8,37.9561111111111
2025-07-23 13:30:00,30.944,34.1,811,3,37.7238333333333
2025-07-23 13:45:00,31.333,33.7,786,3,38.3488888888889
2025-07-23 14:00:00,31.444,33.9,739,3.4,38.6465
2025-07-23 14:15:00,31.722,33.4,676,2.5,38.6238888888889
2025-07-23 14:30:00,31.889,33,656,3.5,38.2275
2025-07-23 14:45:00,32.278,31.7,694,3.3,38.9291666666667
2025-07-23 15:00:00,32.5,32.1,706,3.1,38.9102777777778
2025-07-23 15:15:00,32.667,31.8,713,3,38.9386666666667
2025-07-23 15:30:00,32.778,31.3,697,3.3,39.1766666666667
2025-07-23 15:45:00,33,30.8,673,3.5,38.8094444444444
2025-07-23 16:00:00,32.944,31.6,644,4.1,38.89
2025-07-23 16:15:00,33.278,29.8,612,4.4,39.2055555555556
2025-07-23 16:30:00,33.278,30,579,3.9,40.1691666666667
2025-07-23 16:45:00,33.278,30.3,541,4.2,40.0994444444444
2025-07-23 17:00:00,33.222,29.9,504,4.7,39.7666666666667
2025-07-23 17:15:00,33.167,29.8,468,3.8,38.8605
2025-07-23 17:30:00,32.667,31.2,429,3.7,38.65
2025-07-23 17:45:00,32.889,30.1,389,3.5,38.218
2025-07-23 18:00:00,32.556,30.7,348,3.8,38.4625
2025-07-23 18:15:00,32.611,30.2,308,3.6,39.8752777777778
2025-07-23 18:30:00,32.444,30.7,266,2.9,36.9208333333333
2025-07-23 18:45:00,32,34.1,227,2.7,33.6522222222222
2025-07-23 19:00:00,31.833,32.7,190,2.7,34.8675555555556
2025-07-23 19:15:00,31.444,34.6,155,2,32.2858333333333
2025-07-23 19:30:00,30.889,37,122,1.4,31.0752777777778
2025-07-23 19:45:00,29.778,43.8,89,0.9,28.895
2025-07-23 20:00:00,27.167,54.3,62,1.6,26.5285
2025-07-23 20:15:00,25.722,56.1,32,1.6,24.4111111111111
2025-07-23 20:30:00,23.833,59,11,1.9,22.9311111111111
2025-07-23 20:45:00,22.611,61.3,4,2.4,21.9156666666667
2025-07-23 21:00:00,22.444,58.2,1,3,21.9507777777778
2025-07-23 21:15:00,23.222,51.9,0,3.6,22.6968333333333
2025-07-23 21:30:00,24.333,45.3,0,4.5,23.3396666666667
2025-07-23 21:45:00,24.611,44,0,4.7,23.48
2025-07-23 22:00:00,24.444,44.5,0,4.4,23.2883333333333
2025-07-23 22:15:00,24.333,44.3,0,4.7,22.9006666666667
2025-07-23 22:30:00,24.389,43.4,0,5.1,23.0841666666667
2025-07-23 22:45:00,24.667,42.2,0,4.2,23.4506666666667
2025-07-23 23:00:00,24.667,42.3,0,4.7,24.1077777777778
2025-07-23 23:15:00,25.333,41.1,0,4,24.2883333333333
2025-07-23 23:30:00,25.833,39.2,0,3.7,24.33
2025-07-23 23:45:00,25.833,38.2,0,4.4,22.6727777777778
2025-07-24 00:00:00,24.917,40.5,0,3.5,20.9772222222222
2025-07-24 00:15:00,24,42.8,0,2.6,19.6513888888889
2025-07-24 00:30:00,21.889,50.7,0,1.9,18.6113333333333
2025-07-24 00:45:00,20.167,57.2,0,2,18.1908333333333
2025-07-24 01:00:00,19.556,58.5,0,1.9,17.8016666666667
2025-07-24 01:15:00,19.611,57.4,0,2.7,18.0422222222222
2025-07-24 01:30:00,19.778,56.7,0,2.9,18.1966666666667
2025-07-24 01:45:00,20.722,51.7,0,4.1,18.6163333333333
2025-07-24 02:00:00,21.111,49.9,0,4,19.0716666666667
2025-07-24 02:15:00,21.333,49.5,0,4.5,19.1415555555556
2025-07-24 02:30:00,21,50.2,0,3.8,18.2652222222222
2025-07-24 02:45:00,20.611,50.6,0,3.1,16.9944444444444
2025-07-24 03:00:00,19,56,0,1.6,16.3233333333333
2025-07-24 03:15:00,17.5,62,0,1.6,16.3488888888889
2025-07-24 03:30:00,18.389,56.1,0,3.1,16.0008333333333
2025-07-24 03:45:00,16.611,63.9,0,1.8,14.78
2025-07-24 04:00:00,15.667,68.2,0,2.4,13.8763888888889
2025-07-24 04:15:00,17.611,58.5,0,3,14.1033333333333
2025-07-24 04:30:00,17.667,59.2,0,2.3,14.0522222222222
2025-07-24 04:45:00,17.278,61.6,0,2.5,14.0025
2025-07-24 05:00:00,17.5,60.6,0,3,13.8121111111111
2025-07-24 05:15:00,17.056,63.2,0,2.2,13.6516666666667
2025-07-24 05:30:00,16.389,65.4,1,1.7,13.7833333333333
2025-07-24 05:45:00,15.889,67.6,6,2,13.6573333333333
2025-07-24 06:00:00,16.889,63.2,22,2.7,14.5071111111111
2025-07-24 06:15:00,16.833,65.4,40,2.4,14.7716666666667
2025-07-24 06:30:00,18.111,60.9,72,2.5,15.4966666666667
2025-07-24 06:45:00,18.222,65,100,1.5,16.1788888888889
2025-07-24 07:00:00,18.778,66.9,130,1.3,17.3002777777778
2025-07-24 07:15:00,20.722,58.2,164,1.5,19.2305555555556
2025-07-24 07:30:00,22.056,56.4,197,3.3,21.0963888888889
2025-07-24 07:45:00,22.556,56.4,212,3.9,22.5869444444444
2025-07-24 08:00:00,23,55.8,266,4.2,23.6961111111111
2025-07-24 08:15:00,23.167,56.1,320,4.5,24.795
2025-07-24 08:30:00,23.667,55.5,360,4.4,25.825
2025-07-24 08:45:00,24.444,53.1,400,4.8,27.3116666666667
2025-07-24 09:00:00,25.056,50.8,439,4.8,28.4644444444444
2025-07-24 09:15:00,25.611,51,435,4.8,29.1636666666667
2025-07-24 09:30:00,25.889,50,473,4.9,30.3683333333333
2025-07-24 09:45:00,26.111,49.7,555,4.8,30.795
2025-07-24 10:00:00,26.5,48.4,589,5.4,31.5736111111111
2025-07-24 10:15:00,27.389,45.5,622,4.9,32.5666666666667
2025-07-24 10:30:00,28.278,43.5,652,5.1,33.2021111111111
2025-07-24 10:45:00,29.111,41,681,4.9,34.34
2025-07-24 11:00:00,29.444,38.9,709,5.9,34.2508888888889
2025-07-24 11:15:00,29.889,36.3,732,5.3,34.9933333333333
2025-07-24 11:30:00,30.056,35.3,755,5,35.6755555555555
2025-07-24 11:45:00,30.444,32.5,773,4.7,36.236
2025-07-24 12:00:00,30.722,30.4,789,4.5,37.1313888888889
2025-07-24 12:15:00,31.056,30.2,799,3.9,37.2888888888889
2025-07-24 12:30:00,31.278,31.4,809,4,37.9422222222222
2025-07-24 12:45:00,31.444,32.4,807,4.4,37.7671111111111
2025-07-24 13:00:00,31.833,31,719,3.7,38.0688888888889
2025-07-24 13:15:00,31.667,31.5,782,3.6,39.1433333333333
2025-07-24 13:30:00,32.167,30.8,813,3.6,38.5788888888889
2025-07-24 13:45:00,32.444,32.1,789,3.2,39.8672222222222
2025-07-24 14:00:00,32.333,32.4,743,2.6,38.6516666666667
2025-07-24 14:15:00,33.111,31.4,680,3.1,39.8466666666667
2025-07-24 14:30:00,33.111,32,654,2.3,40.2002777777778
2025-07-24 14:45:00,33.5,30.7,693,4.2,39.7733333333333
2025-07-24 15:00:00,33.778,29.3,709,3.2,40.2877777777778
2025-07-24 15:15:00,33.833,28.9,717,3.1,40.4977777777778
2025-07-24 15:30:00,34.167,28.2,703,5.8,40.0233333333333
2025-07-24 15:45:00,34.111,27.3,677,6.6,39.2836111111111
2025-07-24 16:00:00,34.389,26.4,647,5.8,39.7955555555555
2025-07-24 16:15:00,34.444,26.7,619,6,39.9855555555556
2025-07-24 16:30:00,34.389,26.2,586,5.7,40.9086666666667
2025-07-24 16:45:00,34.611,25,551,5.8,41.1141666666667
2025-07-24 17:00:00,34.556,26.2,516,6.1,40.7441666666667
2025-07-24 17:15:00,34.389,26.5,477,6.3,41.2719444444445
2025-07-24 17:30:00,34.556,27.4,436,4,40.9075
2025-07-24 17:45:00,34.333,27.3,396,4.8,40.36
2025-07-24 18:00:00,34.167,27.1,355,4.9,40.9018888888889
2025-07-24 18:15:00,34.222,27.4,315,4.3,41.1168888888889
2025-07-24 18:30:00,34.056,28,273,3.8,38.592
2025-07-24 18:45:00,33.944,28.5,234,3.1,35.435
2025-07-24 19:00:00,33.611,29.7,196,2.4,37.7757777777778
2025-07-24 19:15:00,33.333,30.1,159,2.2,33.6875
2025-07-24 19:30:00,32.167,35.5,125,1.7,31.4175
2025-07-24 19:45:00,30.889,41.9,94,1.5,29.3782222222222
2025-07-24 20:00:00,29.556,43.8,66,1.9,27.3388888888889
2025-07-24 20:15:00,28.167,44.7,41,2.4,26.0691666666667
2025-07-24 20:30:00,27.056,41.5,17,3.5,25.3783333333333
2025-07-24 20:45:00,26.111,41.2,4,3.5,24.6716666666667
2025-07-24 21:00:00,26.056,37.9,1,2.4,24.5724444444444
2025-07-24 21:15:00,26.167,40.4,0,2.3,23.6888888888889
2025-07-24 21:30:00,24.444,47.3,0,1.6,22.9872222222222
2025-07-24 21:45:00,23.167,46,0,2.3,21.1097222222222
2025-07-24 22:00:00,21.778,48.8,0,2.5,20.0644444444444
2025-07-24 22:15:00,22.167,44.7,0,3.8,19.9894444444444
2025-07-24 22:30:00,22.833,41.6,0,3.8,20.5375
2025-07-24 22:45:00,22.611,43.6,0,3.4,20.7622222222222
2025-07-24 23:00:00,21.444,48.7,0,2.6,20.1055555555556
2025-07-24 23:15:00,20.722,50.7,0,2.6,19.91
2025-07-24 23:30:00,20.556,50.6,0,2.9,19.6222222222222
2025-07-24 23:45:00,19.944,52.3,0,2.9,19.4494444444444
2025-07-25 00:00:00,19.722,52.4,0,3.3,18.8768888888889
2025-07-25 00:15:00,19.5,52.5,0,3.7,18.4061111111111
2025-07-25 00:30:00,18.611,55.7,0,3.7,17.0925
2025-07-25 00:45:00,18.722,55.2,0,3.1,15.795
2025-07-25 01:00:00,19.222,53,0,3.8,15.4588888888889
2025-07-25 01:15:00,19.167,53.6,0,2.6,15.4266666666667
2025-07-25 01:30:00,18.278,57.4,0,1.9,14.7305555555556
2025-07-25 01:45:00,17.111,63,0,2.3,14.5372222222222
2025-07-25 02:00:00,16.778,63,0,2.8,14.5511111111111
2025-07-25 02:15:00,17.333,59.1,0,2.4,14.1983333333333
2025-07-25 02:30:00,16.833,60.5,0,1.9,14.0241666666667
2025-07-25 02:45:00,16.833,59.5,0,2.6,14.0916666666667
2025-07-25 03:00:00,16.5,60.8,0,2.6,13.9144444444445
2025-07-25 03:15:00,16.667,60.7,0,2.3,13.705
2025-07-25 03:30:00,16.389,61.5,0,3,14.4871111111111
2025-07-25 03:45:00,17.444,59.7,0,4.4,14.9705555555556
2025-07-25 04:00:00,17.278,61.7,0,4.1,14.9065
2025-07-25 04:15:00,17.556,56.9,0,4.3,14.485
2025-07-25 04:30:00,17.389,54.4,0,3.5,14.1751666666667
2025-07-25 04:45:00,16.944,54.9,0,3.3,13.5637777777778
